length,has_ip,suspicious_chars,https,num_subdomains,suspicious_words,has_special_chars,has_long_numbers,has_many_hyphens,suspicious_subdomains,is_shortened,brand_with_numbers,suspicious_brand_subdomain,brand_with_special_chars,suspicious_www_variation,has_homoglyphs,has_suspicious_tld,multiple_brands_in_domain,excessive_length,multiple_special_symbols,repeating_chars,has_punycode,has_ip_encoding,length_x_suspicious_chars,subdomains_x_special_chars,has_ip_x_suspicious_tld,https_x_special_chars,suspicious_chars_x_hyphens,suspicious_ratio,domain_length_ratio,special_char_density,multiple_risks,brand_confusion_score,subdomain_risk,protocol_security,character_trustworthiness,domain_legitimacy,has_numeric_in_domain,has_underscore,has_multiple_dots,digit_count,vowel_count,digit_ratio,vowel_ratio,suspicion_score,suspicious_path,domain_ends_with_number,brand_mismatch,path_with_credentials,unusual_domain_structure,dash_brand_trick,many_dots_pattern,fake_ip_pattern,suspicious_query,suspicious_fragment,tld_brand_mismatch,has_port_number,double_slash,path_destination_risk,domain_deception_score,unusual_structure_risk,query_fragment_risk,excessive_subdomains,label
32,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0,0,0,4,1,1,1,1,0,1,3,6,0.125,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
34,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20588235294117646,0.0,0,0,5,1,1,1,1,0,1,9,4,0.34615384615384615,0.15384615384615385,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1
72,0,7,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,504,0,0,0,7,0.09722222222222222,0.1111111111111111,0.0,0,0,6,1,1,0,1,0,1,13,13,0.203125,0.203125,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1
71,0,0,1,9,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.1267605633802817,0.0,0,0,7,1,1,0,0,0,1,0,21,0.0,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1
32,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0,0,0,4,1,1,1,1,0,1,3,6,0.125,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
34,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20588235294117646,0.0,0,0,5,1,1,1,1,0,1,9,4,0.34615384615384615,0.15384615384615385,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1
71,0,7,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,497,0,0,0,7,0.09859154929577464,0.11267605633802817,0.0,0,0,6,1,1,0,1,0,1,12,13,0.19047619047619047,0.20634920634920634,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1
69,0,0,1,9,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.13043478260869565,0.014492753623188406,1,0,7,1,0,0,0,0,1,0,19,0.0,0.3114754098360656,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1
32,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0,0,0,4,1,1,1,1,0,1,3,6,0.125,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
34,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20588235294117646,0.0,0,0,5,1,1,1,1,0,1,9,4,0.34615384615384615,0.15384615384615385,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1
72,0,7,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,504,0,0,0,7,0.09722222222222222,0.1111111111111111,0.0,0,0,6,1,1,0,1,0,1,13,13,0.203125,0.203125,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1
67,0,0,1,9,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.13432835820895522,0.0,0,0,7,1,1,0,0,0,1,0,18,0.0,0.3050847457627119,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1
32,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0,0,0,4,1,1,1,1,0,1,3,6,0.125,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
34,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20588235294117646,0.0,0,0,5,1,1,1,1,0,1,9,4,0.34615384615384615,0.15384615384615385,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1
71,0,7,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,497,0,0,0,7,0.09859154929577464,0.11267605633802817,0.0,0,0,6,1,1,0,1,0,1,12,13,0.19047619047619047,0.20634920634920634,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1
69,0,0,1,9,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.13043478260869565,0.0,0,0,7,1,1,0,0,0,1,0,20,0.0,0.32786885245901637,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1
32,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0,0,0,4,1,1,1,1,0,1,3,6,0.125,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
34,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20588235294117646,0.0,0,0,5,1,1,1,1,0,1,9,4,0.34615384615384615,0.15384615384615385,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1
72,0,7,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,504,0,0,0,7,0.09722222222222222,0.1111111111111111,0.0,0,0,6,1,1,0,1,0,1,13,13,0.203125,0.203125,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1
69,0,0,1,9,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.13043478260869565,0.0,0,0,7,1,1,0,0,0,1,0,20,0.0,0.32786885245901637,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1
32,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0,0,0,4,1,1,1,1,0,1,3,6,0.125,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
34,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20588235294117646,0.0,0,0,5,1,1,1,1,0,1,9,4,0.34615384615384615,0.15384615384615385,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1
71,0,7,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,497,0,0,0,7,0.09859154929577464,0.11267605633802817,0.0,0,0,6,1,1,0,1,0,1,12,13,0.19047619047619047,0.20634920634920634,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1
69,0,0,1,9,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.13043478260869565,0.0,0,0,7,1,1,0,0,0,1,0,20,0.0,0.32786885245901637,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1
32,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0,0,0,4,1,1,1,1,0,1,3,6,0.125,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
34,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20588235294117646,0.0,0,0,5,1,1,1,1,0,1,9,4,0.34615384615384615,0.15384615384615385,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1
72,0,7,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,504,0,0,0,7,0.09722222222222222,0.1111111111111111,0.0,0,0,6,1,1,0,1,0,1,13,13,0.203125,0.203125,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1
69,0,0,1,9,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.13043478260869565,0.0,0,0,7,1,1,0,0,0,1,0,19,0.0,0.3114754098360656,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1
32,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0,0,0,4,1,1,1,1,0,1,3,6,0.125,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
34,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20588235294117646,0.0,0,0,5,1,1,1,1,0,1,9,4,0.34615384615384615,0.15384615384615385,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1
71,0,7,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,497,0,0,0,7,0.09859154929577464,0.11267605633802817,0.0,0,0,6,1,1,0,1,0,1,12,13,0.19047619047619047,0.20634920634920634,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1
71,0,0,1,9,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.1267605633802817,0.0,0,0,7,1,1,0,0,0,1,0,21,0.0,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1
32,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0,0,0,4,1,1,1,1,0,1,3,6,0.125,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
34,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20588235294117646,0.0,0,0,5,1,1,1,1,0,1,9,4,0.34615384615384615,0.15384615384615385,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1
72,0,7,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,504,0,0,0,7,0.09722222222222222,0.1111111111111111,0.0,0,0,6,1,1,0,1,0,1,13,13,0.203125,0.203125,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1
69,0,0,1,9,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.13043478260869565,0.014492753623188406,1,0,7,1,0,0,0,0,1,0,19,0.0,0.3114754098360656,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1
32,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0,0,0,4,1,1,1,1,0,1,3,6,0.125,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
34,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20588235294117646,0.0,0,0,5,1,1,1,1,0,1,9,4,0.34615384615384615,0.15384615384615385,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1
71,0,7,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,497,0,0,0,7,0.09859154929577464,0.11267605633802817,0.0,0,0,6,1,1,0,1,0,1,12,13,0.19047619047619047,0.20634920634920634,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1
67,0,0,1,9,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.13432835820895522,0.0,0,0,7,1,1,0,0,0,1,0,18,0.0,0.3050847457627119,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1
32,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0,0,0,4,1,1,1,1,0,1,3,6,0.125,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
34,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20588235294117646,0.0,0,0,5,1,1,1,1,0,1,9,4,0.34615384615384615,0.15384615384615385,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1
72,0,7,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,504,0,0,0,7,0.09722222222222222,0.1111111111111111,0.0,0,0,6,1,1,0,1,0,1,13,13,0.203125,0.203125,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1
69,0,0,1,9,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.13043478260869565,0.0,0,0,7,1,1,0,0,0,1,0,20,0.0,0.32786885245901637,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1
32,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0,0,0,4,1,1,1,1,0,1,3,6,0.125,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
34,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20588235294117646,0.0,0,0,5,1,1,1,1,0,1,9,4,0.34615384615384615,0.15384615384615385,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1
71,0,7,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,497,0,0,0,7,0.09859154929577464,0.11267605633802817,0.0,0,0,6,1,1,0,1,0,1,12,13,0.19047619047619047,0.20634920634920634,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1
69,0,0,1,9,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.13043478260869565,0.0,0,0,7,1,1,0,0,0,1,0,20,0.0,0.32786885245901637,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1
32,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0,0,0,4,1,1,1,1,0,1,3,6,0.125,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
34,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20588235294117646,0.0,0,0,5,1,1,1,1,0,1,9,4,0.34615384615384615,0.15384615384615385,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1
72,0,7,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,504,0,0,0,7,0.09722222222222222,0.1111111111111111,0.0,0,0,6,1,1,0,1,0,1,13,13,0.203125,0.203125,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1
69,0,0,1,9,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.13043478260869565,0.0,0,0,7,1,1,0,0,0,1,0,20,0.0,0.32786885245901637,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1
32,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0,0,0,4,1,1,1,1,0,1,3,6,0.125,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
34,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20588235294117646,0.0,0,0,5,1,1,1,1,0,1,9,4,0.34615384615384615,0.15384615384615385,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1
71,0,7,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,497,0,0,0,7,0.09859154929577464,0.11267605633802817,0.0,0,0,6,1,1,0,1,0,1,12,13,0.19047619047619047,0.20634920634920634,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1
69,0,0,1,9,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.13043478260869565,0.0,0,0,7,1,1,0,0,0,1,0,19,0.0,0.3114754098360656,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1
32,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0,0,0,4,1,1,1,1,0,1,3,6,0.125,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
34,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20588235294117646,0.0,0,0,5,1,1,1,1,0,1,9,4,0.34615384615384615,0.15384615384615385,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1
72,0,7,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,504,0,0,0,7,0.09722222222222222,0.1111111111111111,0.0,0,0,6,1,1,0,1,0,1,13,13,0.203125,0.203125,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1
71,0,0,1,9,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.1267605633802817,0.0,0,0,7,1,1,0,0,0,1,0,21,0.0,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1
32,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0,0,0,4,1,1,1,1,0,1,3,6,0.125,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
34,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20588235294117646,0.0,0,0,5,1,1,1,1,0,1,9,4,0.34615384615384615,0.15384615384615385,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1
71,0,7,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,497,0,0,0,7,0.09859154929577464,0.11267605633802817,0.0,0,0,6,1,1,0,1,0,1,12,13,0.19047619047619047,0.20634920634920634,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1
69,0,0,1,9,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.13043478260869565,0.014492753623188406,1,0,7,1,0,0,0,0,1,0,19,0.0,0.3114754098360656,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1
32,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0,0,0,4,1,1,1,1,0,1,3,6,0.125,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
34,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20588235294117646,0.0,0,0,5,1,1,1,1,0,1,9,4,0.34615384615384615,0.15384615384615385,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1
72,0,7,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,504,0,0,0,7,0.09722222222222222,0.1111111111111111,0.0,0,0,6,1,1,0,1,0,1,13,13,0.203125,0.203125,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1
67,0,0,1,9,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.13432835820895522,0.0,0,0,7,1,1,0,0,0,1,0,18,0.0,0.3050847457627119,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1
32,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0,0,0,4,1,1,1,1,0,1,3,6,0.125,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
34,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20588235294117646,0.0,0,0,5,1,1,1,1,0,1,9,4,0.34615384615384615,0.15384615384615385,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1
71,0,7,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,497,0,0,0,7,0.09859154929577464,0.11267605633802817,0.0,0,0,6,1,1,0,1,0,1,12,13,0.19047619047619047,0.20634920634920634,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1
69,0,0,1,9,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.13043478260869565,0.0,0,0,7,1,1,0,0,0,1,0,20,0.0,0.32786885245901637,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1
32,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0,0,0,4,1,1,1,1,0,1,3,6,0.125,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
34,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20588235294117646,0.0,0,0,5,1,1,1,1,0,1,9,4,0.34615384615384615,0.15384615384615385,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1
72,0,7,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,504,0,0,0,7,0.09722222222222222,0.1111111111111111,0.0,0,0,6,1,1,0,1,0,1,13,13,0.203125,0.203125,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1
69,0,0,1,9,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.13043478260869565,0.0,0,0,7,1,1,0,0,0,1,0,20,0.0,0.32786885245901637,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1
32,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0,0,0,4,1,1,1,1,0,1,3,6,0.125,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
34,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20588235294117646,0.0,0,0,5,1,1,1,1,0,1,9,4,0.34615384615384615,0.15384615384615385,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1
71,0,7,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,497,0,0,0,7,0.09859154929577464,0.11267605633802817,0.0,0,0,6,1,1,0,1,0,1,12,13,0.19047619047619047,0.20634920634920634,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1
69,0,0,1,9,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.13043478260869565,0.0,0,0,7,1,1,0,0,0,1,0,20,0.0,0.32786885245901637,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1
32,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0,0,0,4,1,1,1,1,0,1,3,6,0.125,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
34,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20588235294117646,0.0,0,0,5,1,1,1,1,0,1,9,4,0.34615384615384615,0.15384615384615385,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1
72,0,7,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,504,0,0,0,7,0.09722222222222222,0.1111111111111111,0.0,0,0,6,1,1,0,1,0,1,13,13,0.203125,0.203125,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1
69,0,0,1,9,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.13043478260869565,0.0,0,0,7,1,1,0,0,0,1,0,19,0.0,0.3114754098360656,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1
32,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0,0,0,4,1,1,1,1,0,1,3,6,0.125,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
34,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20588235294117646,0.0,0,0,5,1,1,1,1,0,1,9,4,0.34615384615384615,0.15384615384615385,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1
71,0,7,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,497,0,0,0,7,0.09859154929577464,0.11267605633802817,0.0,0,0,6,1,1,0,1,0,1,12,13,0.19047619047619047,0.20634920634920634,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1
71,0,0,1,9,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.1267605633802817,0.0,0,0,7,1,1,0,0,0,1,0,21,0.0,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1
32,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0,0,0,4,1,1,1,1,0,1,3,6,0.125,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
34,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20588235294117646,0.0,0,0,5,1,1,1,1,0,1,9,4,0.34615384615384615,0.15384615384615385,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1
